accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement
OR777681	OR777681.1	MPXV/Germany/2023/ON/RKI1043	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9657469993762960	245	581	0	good	good	good	good	good		FALSE
OR777680	OR777680.1	MPXV/Germany/2023/ON/RKI1042	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9656607964139570	263	587	0	good	good	good	good	good		FALSE
OR777679	OR777679.1	MPXV/Germany/2023/ON/RKI1041	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9656760087014280	259	587	0	good	good	good	good	good		FALSE
OR777678	OR777678.1	MPXV/Germany/2023/ON/RKI1040	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9655745934516170	288	583	0	good	good	good	good	good		FALSE
OR777677	OR777677.1	MPXV/Germany/2023/ON/RKI1039	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	C.1	0.9656912209889000	265	592	0	good	good	good	good	good		FALSE
OR777676	OR777676.1	MPXV/Germany/2023/ON/RKI1038	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9657622116637680	251	583	0	good	good	good	good	good		FALSE
OR777675	OR777675.1	MPXV/Germany/2023/ON/RKI1037	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.965589805739089	284	584	0	good	good	good	good	good		FALSE
OR777674	OR777674.1	MPXV/Germany/2023/ON/RKI1036	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	C.1	0.9654579659143350	311	600	0	good	good	good	good	good		FALSE
OR777673	OR777673.1	MPXV/Germany/2023/ON/RKI1035	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9657013625138810	263	581	0	good	good	good	good	good		FALSE
OR777672	OR777672.1	MPXV/Germany/2023/ON/RKI1034	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.965179073977354	357	585	0	good	good	good	good	good		FALSE
OR777671	OR777671.1	MPXV/Germany/2023/ON/RKI1033	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1	0.9657875654762210	246	583	0	good	good	good	good	good		FALSE
OR777670	OR777670.1	MPXV/Germany/2023/ON/RKI1032	2023-10-XX	Europe	Germany			Homo sapiens	2023-11-13		Brinkmann et al		Brinkmann,A.,Kohl,C.,Schrick,L.,Michel,J.,Schaade,L.,Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses	IIb	hMPXV-1	B.1.20	0.965407258289429	313	588	0	good	good	good	good	good		FALSE
OR766788	OR766788.1	MpxV/human/USA/WA-UW-109028/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661251	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	1	0	622	0	good	good	good	good	good		FALSE
OR766787	OR766787.1	MpxV/human/USA/WA-UW-106488/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661243	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999898584750190	0	625	2	good	good	good	good	good		FALSE
OR766786	OR766786.1	MpxV/human/USA/WA-UW-100335/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661244	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	1	0	623	0	good	good	good	good	good		FALSE
OR766785	OR766785.1	MpxV/human/USA/WA-UW-101148/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661245	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999949292375090	0	626	1	good	good	good	good	good		FALSE
OR766784	OR766784.1	MpxV/human/USA/WA-UW-108756/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661246	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999949292375090	1	623	0	good	good	good	good	good		FALSE
OR766783	OR766783.1	MpxV/human/USA/WA-UW-102329/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661247	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	1	0	618	0	good	good	good	good	good		FALSE
OR766782	OR766782.1	MpxV/human/USA/WA-UW-109228/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661248	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1	0.9999949292375090	0	617	1	good	good	good	good	good		FALSE
OR766781	OR766781.1	MpxV/human/USA/WA-UW-107260/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661249	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1	1	0	613	0	good	good	good	good	good		FALSE
OR766780	OR766780.1	MpxV/human/USA/WA-UW-104299/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661250	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1	0.9999797169500380	3	617	1	good	good	good	good	good		FALSE
OR766779	OR766779.1	MpxV/human/USA/WA-UW-101973/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661252	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1.20	0.9999442216126040	10	617	1	good	good	good	good	good		FALSE
OR766778	OR766778.1	MpxV/human/USA/WA-UW-100046/2023	2023-10-XX	North America	USA	Washington		Homo sapiens	2023-11-13	SRR26661253	Sereewit et al		Sereewit,J.,Nunley,E.B.,Xie,H.,Roychoudhury,P.,Greninger,A.L.	University of Washington Dept. Laboratory Medicine and Pathology, Virology Division	IIb	hMPXV-1	B.1	0.9999949292375090	0	614	1	good	good	good	good	good		FALSE
OR759235	OR759235.1	hMpxV/Canada/ON-PHOL154/2022	2022-06-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.996769924293516	27	609	1	good	good	good	good	good		FALSE
OR759234	OR759234.1	hMpxV/Canada/ON-PHOL150/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9499363619307440	9133	582	0	mediocre	good	good	good	good		FALSE
OR759233	OR759233.1	hMpxV/Canada/ON-PHOL149/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.700145530883479	58437	465	1	bad	good	good	good	good		FALSE
OR759232	OR759232.1	hMpxV/Canada/ON-PHOL148/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9914304113909610	960	605	0	good	good	good	good	good		FALSE
OR759231	OR759231.1	hMpxV/Canada/ON-PHOL147/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9337961249233050	12435	589	0	mediocre	good	good	good	good		FALSE
OR759230	OR759230.1	hMpxV/Canada/ON-PHOL146/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.7	0.9927488096385050	1025	605	1	good	good	good	good	good		FALSE
OR759229	OR759229.1	hMpxV/Canada/ON-PHOL145/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.7	0.9979412704288340	0	605	0	good	good	good	good	good		FALSE
OR759228	OR759228.1	hMpxV/Canada/ON-PHOL142/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9737030257239780	4685	597	1	good	good	good	good	good		FALSE
OR759227	OR759227.1	hMpxV/Canada/ON-PHOL141/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.997581246292005	68	611	0	good	good	good	good	good		FALSE
OR759226	OR759226.1	hMpxV/Canada/ON-PHOL140/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9969474009806860	450	610	0	good	good	good	good	good		FALSE
OR759225	OR759225.1	hMpxV/Canada/ON-PHOL139/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.958718922564386	7742	591	1	mediocre	good	good	good	good		FALSE
OR759224	OR759224.1	hMpxV/Canada/ON-PHOL137/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9594440416005350	7809	578	5	mediocre	good	good	good	good		FALSE
OR759223	OR759223.1	hMpxV/Canada/ON-PHOL135/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.978520250090006	3967	607	6	good	good	good	good	good		FALSE
OR759222	OR759222.1	hMpxV/Canada/ON-PHOL134/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9976674492543440	48	612	4	good	good	good	good	good		FALSE
OR759221	OR759221.1	hMpxV/Canada/ON-PHOL133/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9979159166163820	3	609	0	good	good	good	good	good		FALSE
OR759220	OR759220.1	hMpxV/Canada/ON-PHOL132/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9977029445917780	43	611	4	good	good	good	good	good		FALSE
OR759219	OR759219.1	hMpxV/Canada/ON-PHOL131/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.2	0.9977181568792500	43	610	1	good	good	good	good	good		FALSE
OR759218	OR759218.1	hMpxV/Canada/ON-PHOL130/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.7	0.9975660340045330	42	607	0	good	good	good	good	good		FALSE
OR759217	OR759217.1	hMpxV/Canada/ON-PHOL129/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9975660340045330	38	607	0	good	good	good	good	good		FALSE
OR759216	OR759216.1	hMpxV/Canada/ON-PHOL128/2022	2022-06-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9975558924795520	35	610	0	good	good	good	good	good		FALSE
OR759215	OR759215.1	hMpxV/Canada/ON-PHOL127/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9972719297800810	29	609	0	good	good	good	good	good		FALSE
OR759214	OR759214.1	hMpxV/Canada/ON-PHOL126/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9975913878169860	59	608	0	good	good	good	good	good		FALSE
OR759213	OR759213.1	hMpxV/Canada/ON-PHOL125/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9975508217170620	1	609	0	good	good	good	good	good		FALSE
OR759212	OR759212.1	hMpxV/Canada/ON-PHOL124/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9968814810683080	73	610	0	good	good	good	good	good		FALSE
OR759211	OR759211.1	hMpxV/Canada/ON-PHOL123/2022	2022-06-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9973378496924580	27	610	0	good	good	good	good	good		FALSE
OR759210	OR759210.1	hMpxV/Canada/ON-PHOL122/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9972719297800810	1	607	1	good	good	good	good	good		FALSE
OR759209	OR759209.1	hMpxV/Canada/ON-PHOL121/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9972567174926090	27	609	0	good	good	good	good	good		FALSE
OR759208	OR759208.1	hMpxV/Canada/ON-PHOL120/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9663554908751630	6123	576	2	good	good	good	good	good		FALSE
OR759207	OR759207.1	hMpxV/Canada/ON-PHOL119/2022	2022-06-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9962729895694420	27	609	0	good	good	good	good	good		FALSE
OR759206	OR759206.1	hMpxV/Canada/ON-PHOL118/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9968104903934410	0	608	0	good	good	good	good	good		FALSE
OR759205	OR759205.1	hMpxV/Canada/ON-PHOL117/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.7	0.9974646187547220	30	605	0	good	good	good	good	good		FALSE
OR759204	OR759204.1	hMpxV/Canada/ON-PHOL116/2022	2022-08-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1	0.9970589577554780	38	608	0	good	good	good	good	good		FALSE
OR759203	OR759203.1	hMpxV/Canada/ON-PHOL115/2022	2022-06-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9968358442058930	33	610	0	good	good	good	good	good		FALSE
OR759202	OR759202.1	hMpxV/Canada/ON-PHOL114/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9961715743196300	28	609	0	good	good	good	good	good		FALSE
OR759201	OR759201.1	hMpxV/Canada/ON-PHOL113/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.4	0.9961005836447630	30	610	3	good	good	good	good	good		FALSE
OR759200	OR759200.1	hMpxV/Canada/ON-PHOL112/2022	2022-07-01	North America	Canada	On		Homo sapiens	2023-11-08		Isabel et al		Isabel,S.,Eshaghi,A.,Duvvuri,V.R.,Gubbay,J.B.,Cronin,K.,Li,A.,Hasso,M.,Clark,S.T.,Hopkins,J.P.,Patel,S.N.,Braukmann,T.W.A.	Public Health Ontario, Microbiology and Laboratory Science	IIb	hMPXV-1	B.1.7	0.9977536522166840	24	607	0	good	good	good	good	good		FALSE
